TICKET,MAIN,SUB,DEEP
case_494,main_3,sub_17,deep_29
case_543,main_3,sub_17,deep_29
case_775,main_3,sub_17,deep_29
case_674,main_3,sub_17,deep_29
case_49,main_3,sub_17,deep_29
case_497,main_3,sub_17,deep_29
case_609,main_3,sub_17,deep_29
case_72,main_3,sub_17,deep_29
case_524,main_3,sub_17,deep_29
case_24,main_3,sub_17,deep_29
case_364,main_3,sub_18,deep_0
case_207,main_3,sub_18,deep_0
case_385,main_3,sub_18,deep_0
case_452,main_3,sub_18,deep_0
case_172,main_3,sub_18,deep_0
case_684,main_3,sub_18,deep_0
case_601,main_3,sub_18,deep_0
case_220,main_3,sub_18,deep_0
case_33,main_3,sub_18,deep_0
case_343,main_3,sub_18,deep_0
case_127,main_3,sub_18,deep_0
case_505,main_3,sub_18,deep_0
case_596,main_3,sub_18,deep_1
case_377,main_3,sub_18,deep_1
case_589,main_3,sub_18,deep_1
case_205,main_3,sub_18,deep_1
case_544,main_3,sub_18,deep_2
case_57,main_3,sub_18,deep_2
case_559,main_3,sub_18,deep_2
case_201,main_3,sub_18,deep_2
case_364,main_3,sub_18,deep_2
case_178,main_3,sub_18,deep_2
case_297,main_3,sub_18,deep_3
case_645,main_3,sub_18,deep_3
case_208,main_3,sub_18,deep_4
case_358,main_3,sub_18,deep_4
case_484,main_3,sub_18,deep_4
case_116,main_3,sub_18,deep_4
case_455,main_3,sub_18,deep_4
case_636,main_3,sub_18,deep_4
case_201,main_3,sub_18,deep_5
case_101,main_3,sub_18,deep_5
case_489,main_3,sub_18,deep_5
case_50,main_3,sub_18,deep_5
case_751,main_3,sub_18,deep_6
case_481,main_3,sub_18,deep_6
case_704,main_3,sub_18,deep_6
case_735,main_3,sub_18,deep_6
case_679,main_3,sub_18,deep_6
case_477,main_3,sub_18,deep_6
case_656,main_3,sub_18,deep_7
case_525,main_3,sub_18,deep_7
case_155,main_3,sub_18,deep_7
case_469,main_3,sub_18,deep_7
case_456,main_3,sub_18,deep_7
case_499,main_3,sub_18,deep_7
case_570,main_3,sub_18,deep_7
case_153,main_3,sub_18,deep_7
case_575,main_3,sub_18,deep_7
case_682,main_3,sub_18,deep_7
case_381,main_3,sub_18,deep_7
case_40,main_3,sub_18,deep_7
case_300,main_3,sub_18,deep_8
case_513,main_3,sub_18,deep_8
case_461,main_3,sub_18,deep_9
case_739,main_3,sub_18,deep_9
case_108,main_3,sub_18,deep_9
case_55,main_3,sub_18,deep_9
case_333,main_3,sub_18,deep_9
case_314,main_3,sub_18,deep_9
case_371,main_3,sub_18,deep_9
case_652,main_3,sub_18,deep_9
case_342,main_3,sub_18,deep_9
case_631,main_3,sub_18,deep_9
case_485,main_3,sub_18,deep_9
case_705,main_3,sub_18,deep_9
case_565,main_3,sub_18,deep_10
case_501,main_3,sub_18,deep_10
case_566,main_3,sub_18,deep_11
case_323,main_3,sub_18,deep_11
case_574,main_3,sub_18,deep_11
case_388,main_3,sub_18,deep_11
case_414,main_3,sub_18,deep_12
case_330,main_3,sub_18,deep_12
case_745,main_3,sub_18,deep_12
case_351,main_3,sub_18,deep_12
case_274,main_3,sub_18,deep_12
case_390,main_3,sub_18,deep_12
case_54,main_3,sub_18,deep_12
case_556,main_3,sub_18,deep_12
case_387,main_3,sub_18,deep_12
case_684,main_3,sub_18,deep_12
case_94,main_3,sub_18,deep_12
case_715,main_3,sub_18,deep_12
case_312,main_3,sub_18,deep_12
case_772,main_3,sub_18,deep_12
case_735,main_3,sub_18,deep_12
case_732,main_3,sub_18,deep_12
case_641,main_3,sub_18,deep_13
case_483,main_3,sub_18,deep_13
case_341,main_3,sub_18,deep_14
case_131,main_3,sub_18,deep_14
case_345,main_3,sub_18,deep_14
case_397,main_3,sub_18,deep_14
case_179,main_3,sub_18,deep_14
case_354,main_3,sub_18,deep_14
case_216,main_3,sub_18,deep_14
case_150,main_3,sub_18,deep_14
case_676,main_3,sub_18,deep_14
case_767,main_3,sub_18,deep_14
case_302,main_3,sub_18,deep_14
case_755,main_3,sub_18,deep_14
case_586,main_3,sub_18,deep_14
case_34,main_3,sub_18,deep_14
case_677,main_3,sub_18,deep_14
case_358,main_3,sub_18,deep_14
case_342,main_3,sub_18,deep_15
case_624,main_3,sub_18,deep_15
case_673,main_3,sub_18,deep_15
case_121,main_3,sub_18,deep_15
case_167,main_3,sub_18,deep_15
case_370,main_3,sub_18,deep_15
case_114,main_3,sub_18,deep_15
case_731,main_3,sub_18,deep_15
case_562,main_3,sub_18,deep_15
case_617,main_3,sub_18,deep_15
case_252,main_3,sub_18,deep_15
case_620,main_3,sub_18,deep_15
case_68,main_3,sub_18,deep_16
case_504,main_3,sub_18,deep_16
case_34,main_3,sub_18,deep_16
case_163,main_3,sub_18,deep_16
case_10,main_3,sub_18,deep_17
case_92,main_3,sub_18,deep_17
case_738,main_3,sub_18,deep_17
case_273,main_3,sub_18,deep_17
case_332,main_3,sub_18,deep_18
case_180,main_3,sub_18,deep_18
case_23,main_3,sub_18,deep_18
case_698,main_3,sub_18,deep_18
case_335,main_3,sub_18,deep_18
case_207,main_3,sub_18,deep_18
case_393,main_3,sub_18,deep_19
case_653,main_3,sub_18,deep_19
case_365,main_3,sub_18,deep_19
case_604,main_3,sub_18,deep_19
case_445,main_3,sub_18,deep_19
case_652,main_3,sub_18,deep_19
case_54,main_3,sub_18,deep_19
case_153,main_3,sub_18,deep_19
case_742,main_3,sub_18,deep_19
case_648,main_3,sub_18,deep_19
case_391,main_3,sub_18,deep_19
case_774,main_3,sub_18,deep_19
case_303,main_3,sub_18,deep_19
case_133,main_3,sub_18,deep_19
case_321,main_3,sub_18,deep_20
case_141,main_3,sub_18,deep_20
case_496,main_3,sub_18,deep_20
case_264,main_3,sub_18,deep_20
case_44,main_3,sub_18,deep_20
case_680,main_3,sub_18,deep_20
case_437,main_3,sub_18,deep_20
case_745,main_3,sub_18,deep_20
case_327,main_3,sub_18,deep_20
case_607,main_3,sub_18,deep_20
case_457,main_3,sub_18,deep_20
case_591,main_3,sub_18,deep_20
case_227,main_3,sub_18,deep_21
case_151,main_3,sub_18,deep_21
case_588,main_3,sub_18,deep_21
case_436,main_3,sub_18,deep_21
case_378,main_3,sub_18,deep_21
case_364,main_3,sub_18,deep_21
case_703,main_3,sub_18,deep_21
case_505,main_3,sub_18,deep_21
case_276,main_3,sub_18,deep_21
case_504,main_3,sub_18,deep_21
case_61,main_3,sub_18,deep_21
case_341,main_3,sub_18,deep_21
case_719,main_3,sub_18,deep_21
case_91,main_3,sub_18,deep_21
case_640,main_3,sub_18,deep_21
case_130,main_3,sub_18,deep_21
case_9,main_3,sub_18,deep_22
case_391,main_3,sub_18,deep_22
case_574,main_3,sub_18,deep_22
case_625,main_3,sub_18,deep_22
case_242,main_3,sub_18,deep_22
case_703,main_3,sub_18,deep_22
case_177,main_3,sub_18,deep_22
case_498,main_3,sub_18,deep_22
case_158,main_3,sub_18,deep_22
case_137,main_3,sub_18,deep_22
case_290,main_3,sub_18,deep_22
case_575,main_3,sub_18,deep_22
case_127,main_3,sub_18,deep_23
case_2,main_3,sub_18,deep_23
case_157,main_3,sub_18,deep_23
case_493,main_3,sub_18,deep_23
case_680,main_3,sub_18,deep_23
case_514,main_3,sub_18,deep_23
case_730,main_3,sub_18,deep_23
case_100,main_3,sub_18,deep_23
case_590,main_3,sub_18,deep_23
case_642,main_3,sub_18,deep_23
case_520,main_3,sub_18,deep_23
case_437,main_3,sub_18,deep_23
case_389,main_3,sub_18,deep_23
case_229,main_3,sub_18,deep_23
case_460,main_3,sub_18,deep_23
case_323,main_3,sub_18,deep_23
case_204,main_3,sub_18,deep_24
case_81,main_3,sub_18,deep_24
case_138,main_3,sub_18,deep_25
case_427,main_3,sub_18,deep_25
case_735,main_3,sub_18,deep_25
case_20,main_3,sub_18,deep_25
case_654,main_3,sub_18,deep_25
case_573,main_3,sub_18,deep_25
case_275,main_3,sub_18,deep_25
case_201,main_3,sub_18,deep_25
case_527,main_3,sub_18,deep_25
case_578,main_3,sub_18,deep_25
case_236,main_3,sub_18,deep_25
case_695,main_3,sub_18,deep_25
case_329,main_3,sub_18,deep_25
case_573,main_3,sub_18,deep_25
case_461,main_3,sub_18,deep_26
case_580,main_3,sub_18,deep_26
case_209,main_3,sub_18,deep_26
case_765,main_3,sub_18,deep_26
case_463,main_3,sub_18,deep_26
case_622,main_3,sub_18,deep_26
case_397,main_3,sub_18,deep_26
case_450,main_3,sub_18,deep_26
case_631,main_3,sub_18,deep_26
case_613,main_3,sub_18,deep_26
case_756,main_3,sub_18,deep_26
case_604,main_3,sub_18,deep_26
case_27,main_3,sub_18,deep_26
case_673,main_3,sub_18,deep_26
case_165,main_3,sub_18,deep_26
case_628,main_3,sub_18,deep_26
case_250,main_3,sub_18,deep_26
case_310,main_3,sub_18,deep_26
case_42,main_3,sub_18,deep_27
case_375,main_3,sub_18,deep_27
case_525,main_3,sub_18,deep_28
case_656,main_3,sub_18,deep_28
case_449,main_3,sub_18,deep_28
case_319,main_3,sub_18,deep_28
case_633,main_3,sub_18,deep_28
case_149,main_3,sub_18,deep_28
case_627,main_3,sub_18,deep_28
case_448,main_3,sub_18,deep_28
case_152,main_3,sub_18,deep_29
case_83,main_3,sub_18,deep_29
case_397,main_3,sub_18,deep_29
case_698,main_3,sub_18,deep_29
case_231,main_3,sub_18,deep_29
case_85,main_3,sub_18,deep_29
case_440,main_3,sub_19,deep_0
case_310,main_3,sub_19,deep_0
case_547,main_3,sub_19,deep_0
case_131,main_3,sub_19,deep_0
case_598,main_3,sub_19,deep_0
case_221,main_3,sub_19,deep_0
case_287,main_3,sub_19,deep_0
case_599,main_3,sub_19,deep_0
case_530,main_3,sub_19,deep_0
case_434,main_3,sub_19,deep_0
case_593,main_3,sub_19,deep_0
case_264,main_3,sub_19,deep_0
case_597,main_3,sub_19,deep_0
case_506,main_3,sub_19,deep_0
case_166,main_3,sub_19,deep_0
case_513,main_3,sub_19,deep_0
case_682,main_3,sub_19,deep_1
case_43,main_3,sub_19,deep_1
case_320,main_3,sub_19,deep_1
case_553,main_3,sub_19,deep_1
case_531,main_3,sub_19,deep_1
case_725,main_3,sub_19,deep_1
case_684,main_3,sub_19,deep_1
case_465,main_3,sub_19,deep_1
case_750,main_3,sub_19,deep_1
case_302,main_3,sub_19,deep_1
case_155,main_3,sub_19,deep_1
case_96,main_3,sub_19,deep_1
case_408,main_3,sub_19,deep_1
case_201,main_3,sub_19,deep_1
case_760,main_3,sub_19,deep_1
case_249,main_3,sub_19,deep_1
case_56,main_3,sub_19,deep_2
case_152,main_3,sub_19,deep_2
case_296,main_3,sub_19,deep_2
case_584,main_3,sub_19,deep_2
case_156,main_3,sub_19,deep_2
case_558,main_3,sub_19,deep_2
case_337,main_3,sub_19,deep_2
case_689,main_3,sub_19,deep_2
case_318,main_3,sub_19,deep_2
case_729,main_3,sub_19,deep_2
case_679,main_3,sub_19,deep_2
case_259,main_3,sub_19,deep_2
case_767,main_3,sub_19,deep_3
case_364,main_3,sub_19,deep_3
case_132,main_3,sub_19,deep_3
case_690,main_3,sub_19,deep_3
case_355,main_3,sub_19,deep_3
case_153,main_3,sub_19,deep_3
case_171,main_3,sub_19,deep_3
case_449,main_3,sub_19,deep_3
case_84,main_3,sub_19,deep_3
case_90,main_3,sub_19,deep_3
case_769,main_3,sub_19,deep_3
case_456,main_3,sub_19,deep_3
case_568,main_3,sub_19,deep_3
case_133,main_3,sub_19,deep_3
case_461,main_3,sub_19,deep_3
case_710,main_3,sub_19,deep_3
case_322,main_3,sub_19,deep_4
case_674,main_3,sub_19,deep_4
case_32,main_3,sub_19,deep_4
case_770,main_3,sub_19,deep_4
case_540,main_3,sub_19,deep_4
case_589,main_3,sub_19,deep_4
case_760,main_3,sub_19,deep_4
case_668,main_3,sub_19,deep_4
case_369,main_3,sub_19,deep_4
case_626,main_3,sub_19,deep_4
case_705,main_3,sub_19,deep_4
case_641,main_3,sub_19,deep_4
case_223,main_3,sub_19,deep_5
case_100,main_3,sub_19,deep_5
case_204,main_3,sub_19,deep_5
case_455,main_3,sub_19,deep_5
case_337,main_3,sub_19,deep_5
case_395,main_3,sub_19,deep_5
case_87,main_3,sub_19,deep_6
case_388,main_3,sub_19,deep_6
case_403,main_3,sub_19,deep_6
case_607,main_3,sub_19,deep_6
case_532,main_3,sub_19,deep_7
case_776,main_3,sub_19,deep_7
case_615,main_3,sub_19,deep_8
case_455,main_3,sub_19,deep_8
case_307,main_3,sub_19,deep_8
case_266,main_3,sub_19,deep_8
case_470,main_3,sub_19,deep_8
case_288,main_3,sub_19,deep_8
case_712,main_3,sub_19,deep_8
case_127,main_3,sub_19,deep_8
case_531,main_3,sub_19,deep_8
case_343,main_3,sub_19,deep_8
case_465,main_3,sub_19,deep_8
case_96,main_3,sub_19,deep_8
case_229,main_3,sub_19,deep_9
case_502,main_3,sub_19,deep_9
case_409,main_3,sub_19,deep_9
case_472,main_3,sub_19,deep_9
case_36,main_3,sub_19,deep_9
case_443,main_3,sub_19,deep_9
case_38,main_3,sub_19,deep_9
case_737,main_3,sub_19,deep_9
case_526,main_3,sub_19,deep_9
case_672,main_3,sub_19,deep_9
case_180,main_3,sub_19,deep_9
case_145,main_3,sub_19,deep_9
case_507,main_3,sub_19,deep_9
case_190,main_3,sub_19,deep_9
case_561,main_3,sub_19,deep_9
case_621,main_3,sub_19,deep_9
case_721,main_3,sub_19,deep_9
case_98,main_3,sub_19,deep_9
case_138,main_3,sub_19,deep_10
case_440,main_3,sub_19,deep_10
case_167,main_3,sub_19,deep_10
case_255,main_3,sub_19,deep_10
case_706,main_3,sub_19,deep_11
case_279,main_3,sub_19,deep_11
case_610,main_3,sub_19,deep_11
case_490,main_3,sub_19,deep_11
case_161,main_3,sub_19,deep_11
case_723,main_3,sub_19,deep_11
case_93,main_3,sub_19,deep_12
case_465,main_3,sub_19,deep_12
case_245,main_3,sub_19,deep_12
case_242,main_3,sub_19,deep_12
case_667,main_3,sub_19,deep_12
case_71,main_3,sub_19,deep_12
case_645,main_3,sub_19,deep_12
case_573,main_3,sub_19,deep_12
case_626,main_3,sub_19,deep_12
case_535,main_3,sub_19,deep_12
case_65,main_3,sub_19,deep_12
case_643,main_3,sub_19,deep_12
case_150,main_3,sub_19,deep_12
case_249,main_3,sub_19,deep_12
case_252,main_3,sub_19,deep_12
case_325,main_3,sub_19,deep_12
case_598,main_3,sub_19,deep_12
case_95,main_3,sub_19,deep_12
case_41,main_3,sub_19,deep_13
case_754,main_3,sub_19,deep_13
case_85,main_3,sub_19,deep_13
case_98,main_3,sub_19,deep_13
case_121,main_3,sub_19,deep_13
case_443,main_3,sub_19,deep_13
case_585,main_3,sub_19,deep_13
case_159,main_3,sub_19,deep_13
case_754,main_3,sub_19,deep_13
case_175,main_3,sub_19,deep_13
case_756,main_3,sub_19,deep_13
case_560,main_3,sub_19,deep_13
case_569,main_3,sub_19,deep_13
case_718,main_3,sub_19,deep_13
case_60,main_3,sub_19,deep_13
case_81,main_3,sub_19,deep_13
case_686,main_3,sub_19,deep_14
case_642,main_3,sub_19,deep_14
case_13,main_3,sub_19,deep_14
case_538,main_3,sub_19,deep_14
case_145,main_3,sub_19,deep_14
case_480,main_3,sub_19,deep_14
case_248,main_3,sub_19,deep_14
case_360,main_3,sub_19,deep_14
case_679,main_3,sub_19,deep_14
case_677,main_3,sub_19,deep_14
case_400,main_3,sub_19,deep_14
case_58,main_3,sub_19,deep_14
case_763,main_3,sub_19,deep_14
case_153,main_3,sub_19,deep_14
case_38,main_3,sub_19,deep_15
case_350,main_3,sub_19,deep_15
case_502,main_3,sub_19,deep_15
case_670,main_3,sub_19,deep_15
case_241,main_3,sub_19,deep_15
case_136,main_3,sub_19,deep_15
case_625,main_3,sub_19,deep_15
case_112,main_3,sub_19,deep_15
case_693,main_3,sub_19,deep_15
case_153,main_3,sub_19,deep_15
case_381,main_3,sub_19,deep_16
case_126,main_3,sub_19,deep_16
case_75,main_3,sub_19,deep_16
case_405,main_3,sub_19,deep_16
case_746,main_3,sub_19,deep_16
case_204,main_3,sub_19,deep_16
case_611,main_3,sub_19,deep_16
case_453,main_3,sub_19,deep_16
case_612,main_3,sub_19,deep_16
case_481,main_3,sub_19,deep_16
case_564,main_3,sub_19,deep_16
case_202,main_3,sub_19,deep_16
case_437,main_3,sub_19,deep_16
case_121,main_3,sub_19,deep_16
case_631,main_3,sub_19,deep_16
case_108,main_3,sub_19,deep_16
case_146,main_3,sub_19,deep_16
case_107,main_3,sub_19,deep_16
case_255,main_3,sub_19,deep_17
case_593,main_3,sub_19,deep_17
case_282,main_3,sub_19,deep_17
case_68,main_3,sub_19,deep_17
case_30,main_3,sub_19,deep_17
case_317,main_3,sub_19,deep_17
case_685,main_3,sub_19,deep_18
case_93,main_3,sub_19,deep_18
case_394,main_3,sub_19,deep_18
case_770,main_3,sub_19,deep_18
case_323,main_3,sub_19,deep_18
case_476,main_3,sub_19,deep_18
case_264,main_3,sub_19,deep_18
case_529,main_3,sub_19,deep_18
case_187,main_3,sub_19,deep_18
case_400,main_3,sub_19,deep_18
case_265,main_3,sub_19,deep_18
case_767,main_3,sub_19,deep_18
case_342,main_3,sub_19,deep_18
case_7,main_3,sub_19,deep_18
case_730,main_3,sub_19,deep_18
case_94,main_3,sub_19,deep_18
case_619,main_3,sub_19,deep_18
case_723,main_3,sub_19,deep_18
case_656,main_3,sub_19,deep_19
case_667,main_3,sub_19,deep_19
case_696,main_3,sub_19,deep_19
case_329,main_3,sub_19,deep_19
case_401,main_3,sub_19,deep_19
case_715,main_3,sub_19,deep_19
case_495,main_3,sub_19,deep_19
case_240,main_3,sub_19,deep_19
case_757,main_3,sub_19,deep_19
case_439,main_3,sub_19,deep_19
case_448,main_3,sub_19,deep_19
case_257,main_3,sub_19,deep_19
case_85,main_3,sub_19,deep_19
case_311,main_3,sub_19,deep_19
case_183,main_3,sub_19,deep_19
case_524,main_3,sub_19,deep_19
case_71,main_3,sub_19,deep_20
case_548,main_3,sub_19,deep_20
case_236,main_3,sub_19,deep_20
case_718,main_3,sub_19,deep_20
case_224,main_3,sub_19,deep_20
case_402,main_3,sub_19,deep_20
case_527,main_3,sub_19,deep_20
case_730,main_3,sub_19,deep_20
case_535,main_3,sub_19,deep_21
case_219,main_3,sub_19,deep_21
case_351,main_3,sub_19,deep_21
case_614,main_3,sub_19,deep_21
case_734,main_3,sub_19,deep_21
case_188,main_3,sub_19,deep_21
case_81,main_3,sub_19,deep_21
case_461,main_3,sub_19,deep_21
case_678,main_3,sub_19,deep_21
case_223,main_3,sub_19,deep_21
case_233,main_3,sub_19,deep_22
case_734,main_3,sub_19,deep_22
case_178,main_3,sub_19,deep_22
case_474,main_3,sub_19,deep_22
case_553,main_3,sub_19,deep_23
case_553,main_3,sub_19,deep_23
case_300,main_3,sub_19,deep_23
case_159,main_3,sub_19,deep_23
case_126,main_3,sub_19,deep_23
case_740,main_3,sub_19,deep_23
case_411,main_3,sub_19,deep_23
case_680,main_3,sub_19,deep_23
case_506,main_3,sub_19,deep_23
case_329,main_3,sub_19,deep_23
case_274,main_3,sub_19,deep_23
case_620,main_3,sub_19,deep_23
case_667,main_3,sub_19,deep_23
case_476,main_3,sub_19,deep_23
case_613,main_3,sub_19,deep_23
case_57,main_3,sub_19,deep_23
case_678,main_3,sub_19,deep_24
case_16,main_3,sub_19,deep_24
case_590,main_3,sub_19,deep_24
case_546,main_3,sub_19,deep_24
case_708,main_3,sub_19,deep_24
case_552,main_3,sub_19,deep_24
case_113,main_3,sub_19,deep_24
case_642,main_3,sub_19,deep_24
case_655,main_3,sub_19,deep_24
case_127,main_3,sub_19,deep_24
case_14,main_3,sub_19,deep_24
case_39,main_3,sub_19,deep_24
case_541,main_3,sub_19,deep_24
case_45,main_3,sub_19,deep_24
case_266,main_3,sub_19,deep_25
case_371,main_3,sub_19,deep_25
case_261,main_3,sub_19,deep_26
case_519,main_3,sub_19,deep_26
case_392,main_3,sub_19,deep_26
case_564,main_3,sub_19,deep_26
case_641,main_3,sub_19,deep_27
case_514,main_3,sub_19,deep_27
case_381,main_3,sub_19,deep_27
case_170,main_3,sub_19,deep_27
case_482,main_3,sub_19,deep_27
case_367,main_3,sub_19,deep_27
case_319,main_3,sub_19,deep_27
case_172,main_3,sub_19,deep_27
case_72,main_3,sub_19,deep_27
case_58,main_3,sub_19,deep_27
case_510,main_3,sub_19,deep_27
case_252,main_3,sub_19,deep_27
case_690,main_3,sub_19,deep_27
case_432,main_3,sub_19,deep_27
case_328,main_3,sub_19,deep_27
case_602,main_3,sub_19,deep_27
case_37,main_3,sub_19,deep_27
case_240,main_3,sub_19,deep_27
case_575,main_3,sub_19,deep_28
case_751,main_3,sub_19,deep_28
case_610,main_3,sub_19,deep_28
case_209,main_3,sub_19,deep_28
case_517,main_3,sub_19,deep_28
case_135,main_3,sub_19,deep_28
case_752,main_3,sub_19,deep_28
case_452,main_3,sub_19,deep_28
case_277,main_3,sub_19,deep_28
case_205,main_3,sub_19,deep_28
case_50,main_3,sub_19,deep_28
case_539,main_3,sub_19,deep_28
case_231,main_3,sub_19,deep_28
case_237,main_3,sub_19,deep_28
case_720,main_3,sub_19,deep_29
case_120,main_3,sub_19,deep_29
case_123,main_3,sub_19,deep_29
case_92,main_3,sub_19,deep_29
case_444,main_4,sub_0,deep_0
case_107,main_4,sub_0,deep_0
case_495,main_4,sub_0,deep_0
case_495,main_4,sub_0,deep_0
case_232,main_4,sub_0,deep_0
case_243,main_4,sub_0,deep_0
case_127,main_4,sub_0,deep_0
case_92,main_4,sub_0,deep_0
case_725,main_4,sub_0,deep_0
case_37,main_4,sub_0,deep_0
case_604,main_4,sub_0,deep_0
case_695,main_4,sub_0,deep_0
case_552,main_4,sub_0,deep_0
case_129,main_4,sub_0,deep_0
case_647,main_4,sub_0,deep_0
case_237,main_4,sub_0,deep_0
case_75,main_4,sub_0,deep_0
case_485,main_4,sub_0,deep_0
case_244,main_4,sub_0,deep_1
case_574,main_4,sub_0,deep_1
case_417,main_4,sub_0,deep_1
case_616,main_4,sub_0,deep_1
case_750,main_4,sub_0,deep_1
case_684,main_4,sub_0,deep_1
case_277,main_4,sub_0,deep_2
case_257,main_4,sub_0,deep_2
case_43,main_4,sub_0,deep_3
case_524,main_4,sub_0,deep_3
case_655,main_4,sub_0,deep_3
case_453,main_4,sub_0,deep_3
case_675,main_4,sub_0,deep_3
case_270,main_4,sub_0,deep_3
case_588,main_4,sub_0,deep_3
case_439,main_4,sub_0,deep_3
case_296,main_4,sub_0,deep_3
case_729,main_4,sub_0,deep_3
case_739,main_4,sub_0,deep_3
case_145,main_4,sub_0,deep_3
case_327,main_4,sub_0,deep_4
case_755,main_4,sub_0,deep_4
case_93,main_4,sub_0,deep_4
case_323,main_4,sub_0,deep_4
case_701,main_4,sub_0,deep_4
case_700,main_4,sub_0,deep_4
case_325,main_4,sub_0,deep_4
case_333,main_4,sub_0,deep_4
case_665,main_4,sub_0,deep_5
case_259,main_4,sub_0,deep_5
case_234,main_4,sub_0,deep_5
case_240,main_4,sub_0,deep_5
case_680,main_4,sub_0,deep_5
case_660,main_4,sub_0,deep_5
case_565,main_4,sub_0,deep_5
case_87,main_4,sub_0,deep_5
case_432,main_4,sub_0,deep_5
case_498,main_4,sub_0,deep_5
case_38,main_4,sub_0,deep_6
case_573,main_4,sub_0,deep_6
case_688,main_4,sub_0,deep_6
case_111,main_4,sub_0,deep_6
case_244,main_4,sub_0,deep_6
case_150,main_4,sub_0,deep_6
case_643,main_4,sub_0,deep_6
case_608,main_4,sub_0,deep_6
case_373,main_4,sub_0,deep_6
case_480,main_4,sub_0,deep_6
case_542,main_4,sub_0,deep_6
case_152,main_4,sub_0,deep_6
case_141,main_4,sub_0,deep_7
case_668,main_4,sub_0,deep_7
case_441,main_4,sub_0,deep_7
case_38,main_4,sub_0,deep_7
case_221,main_4,sub_0,deep_7
case_500,main_4,sub_0,deep_7
case_92,main_4,sub_0,deep_7
case_548,main_4,sub_0,deep_7
case_558,main_4,sub_0,deep_7
case_490,main_4,sub_0,deep_7
case_487,main_4,sub_0,deep_7
case_451,main_4,sub_0,deep_7
case_155,main_4,sub_0,deep_7
case_372,main_4,sub_0,deep_7
case_768,main_4,sub_0,deep_7
case_211,main_4,sub_0,deep_7
case_600,main_4,sub_0,deep_8
case_721,main_4,sub_0,deep_8
case_113,main_4,sub_0,deep_8
case_101,main_4,sub_0,deep_8
case_182,main_4,sub_0,deep_8
case_155,main_4,sub_0,deep_8
case_269,main_4,sub_0,deep_9
case_524,main_4,sub_0,deep_9
case_461,main_4,sub_0,deep_9
case_51,main_4,sub_0,deep_9
case_127,main_4,sub_0,deep_9
case_538,main_4,sub_0,deep_9
case_422,main_4,sub_0,deep_9
case_467,main_4,sub_0,deep_9
case_304,main_4,sub_0,deep_9
case_483,main_4,sub_0,deep_9
case_26,main_4,sub_0,deep_9
case_525,main_4,sub_0,deep_9
case_86,main_4,sub_0,deep_10
case_499,main_4,sub_0,deep_10
case_362,main_4,sub_0,deep_11
case_116,main_4,sub_0,deep_11
